reciter_id,surah_id,ayah_id,duration_s,text_simple,word_count,num_alignments,audio_filename
357,8,39,22.844999313354492,الا تنفروا يعذبكم عذابا اليما ويستبدل قوما غيركم ولا تضروه شيئا والله على كل شيء قدير,16,16,tadabur_spk0357_S8_A39_119a14a8_000000.wav
300,65,9,12.119000434875488,يا ايها النبي جاهد الكفار والمنافقين واغلظ عليهم وماواهم جهنم وبئس المصير,12,12,tadabur_spk0300_S65_A9_e3dc4ab2_000076.wav
117,18,49,12.930999755859375,فلما اعتزلهم وما يعبدون من دون الله وهبنا له اسحاق ويعقوب وكلا جعلنا نبيا,14,14,tadabur_spk0117_S18_A49_8ebf235b_000033.wav
90,19,104,9.78499984741211,نحن اعلم بما يقولون اذ يقول امثلهم طريقة ان لبثتم الا يوما,12,12,tadabur_spk0090_S19_A104_c7d7d212_000006.wav
31,77,39,13.281000137329102,ذلك اليوم الحق فمن شاء اتخذ الى ربه مابا,9,9,tadabur_spk0031_S77_A39_68474076_000039.wav
225,20,107,1.1510000228881836,وما ارسلناك الا رحمة للعالمين,5,5,tadabur_spk0225_S20_A107_e67954b8_000000.wav
35,54,75,9.534000396728516,فباي الاء ربكما تكذبان,4,4,tadabur_spk0035_S54_A75_84fee8a8_000043.wav
0,68,9,14.52400016784668,وجاء فرعون ومن قبله والمؤتفكات بالخاطئة,6,6,tadabur_spk0000_S68_A9_5d42f619_000020.wav
254,25,127,8.131999969482422,وما اسالكم عليه من اجر ان اجري الا على رب العالمين,11,11,tadabur_spk0254_S25_A127_14d03e2c_000000.wav
158,95,19,3.9230000972747803,كلا لا تطعه واسجد واقترب,5,5,tadabur_spk0158_S95_A19_e0abd18b_000321.wav
66,43,55,6.368000030517578,يدعون فيها بكل فاكهة امنين,5,5,tadabur_spk0066_S43_A55_51445df2_000034.wav
586,83,23,4.105000019073486,والله اعلم بما يوعون,4,4,tadabur_spk0586_S83_A23_c1209edf_000381.wav
66,8,34,39.07400131225586,يا ايها الذين امنوا ان كثيرا من الاحبار والرهبان لياكلون اموال الناس بالباطل ويصدون عن سبيل الله والذين يكنزون الذهب والفضة ولا ينفقونها في سبيل الله فبشرهم بعذاب اليم,29,29,tadabur_spk0066_S8_A34_22e93c9b_000020.wav
26,20,103,13.951000213623047,لا يحزنهم الفزع الاكبر وتتلقاهم الملائكة هذا يومكم الذي كنتم توعدون,11,11,tadabur_spk0026_S20_A103_b5cedcbd_000032.wav
37,35,17,7.88700008392334,وما علينا الا البلاغ المبين,5,5,tadabur_spk0037_S35_A17_572b024c_000001.wav
116,33,23,35.6609992980957,ولا تنفع الشفاعة عنده الا لمن اذن له حتى اذا فزع عن قلوبهم قالوا ماذا قال ربكم قالوا الحق وهو العلي الكبير,22,22,tadabur_spk0116_S33_A23_3927e7e3_000013.wav
79,3,31,17.81999969482422,ان تجتنبوا كبائر ما تنهون عنه نكفر عنكم سيئاتكم وندخلكم مدخلا كريما,12,12,tadabur_spk0079_S3_A31_259a7f65_000023.wav
67,29,32,16.006999969482422,من الذين فرقوا دينهم وكانوا شيعا كل حزب بما لديهم فرحون,11,11,tadabur_spk0067_S29_A32_ce7fc458_000023.wav
48,66,23,10.508000373840332,قل هو الذي انشاكم وجعل لكم السمع والابصار والافئدة قليلا ما تشكرون,12,12,tadabur_spk0048_S66_A23_1eaa6b4d_000018.wav
302,28,59,6.421000003814697,الذين صبروا وعلى ربهم يتوكلون,5,5,tadabur_spk34_S28_A59_41fada23_000005.wav
0,83,16,5.684000015258789,فلا اقسم بالشفق,3,3,tadabur_spk0000_S83_A16_bf4bac80_000015.wav
22,41,28,15.791000366210938,وهو الذي ينزل الغيث من بعد ما قنطوا وينشر رحمته وهو الولي الحميد,13,13,tadabur_spk0022_S41_A28_3ce25c2d_000026.wav
88,14,67,4.2820000648498535,وجاء اهل المدينة يستبشرون,4,4,tadabur_spk0088_S14_A67_063a08cc_000018.wav
122,39,5,23.197999954223633,كذبت قبلهم قوم نوح والاحزاب من بعدهم وهمت كل امة برسولهم لياخذوه وجادلوا بالباطل ليدحضوا به الحق فاخذتهم فكيف كان عقاب,21,21,tadabur_spk0122_S39_A5_ca24ba2f_000044.wav
302,86,10,3.4820001125335693,سيذكر من يخشى,3,3,tadabur_spk0302_S86_A10_97c894fe_000721.wav
39,3,16,11.1899995803833,واللذان ياتيانها منكم فاذوهما فان تابا واصلحا فاعرضوا عنهما ان الله كان توابا رحيما,14,14,tadabur_spk39_S3_A16_aedd8df4_000076.wav
131,9,44,14.371000289916992,ان الله لا يظلم الناس شيئا ولكن الناس انفسهم يظلمون,10,10,tadabur_spk0131_S9_A44_6cd28291_000022.wav
736,1,281,11.819000244140625,واتقوا يوما ترجعون فيه الى الله ثم توفى كل نفس ما كسبت وهم لا يظلمون,15,15,tadabur_spk0736_S1_A281_5f10e3d7_000000.wav
177,5,133,19.847999572753906,وربك الغني ذو الرحمة ان يشا يذهبكم ويستخلف من بعدكم ما يشاء كما انشاكم من ذرية قوم اخرين,18,18,tadabur_spk0177_S5_A133_43a060c7_000089.wav
117,49,33,9.381999969482422,من خشي الرحمن بالغيب وجاء بقلب منيب,7,7,tadabur_spk0117_S49_A33_53895299_000031.wav
68,98,8,7.264999866485596,ومن يعمل مثقال ذرة شرا يره,6,6,tadabur_spk0068_S98_A8_030a47f3_000351.wav
219,99,5,4.043000221252441,فوسطن به جمعا,3,3,tadabur_spk0219_S99_A5_de08f38b_000363.wav
593,43,2,5.4710001945495605,والكتاب المبين,2,2,tadabur_spk0593_S43_A2_f5f87804_000000.wav
302,37,12,8.04800033569336,كذبت قبلهم قوم نوح وعاد وفرعون ذو الاوتاد,8,8,tadabur_spk0302_S37_A12_97c894fe_000461.wav
2,7,2,19.507999420166016,انما المؤمنون الذين اذا ذكر الله وجلت قلوبهم واذا تليت عليهم اياته زادتهم ايمانا وعلى ربهم يتوكلون,17,17,tadabur_spk0002_S7_A2_24d3fa7b_000000.wav
435,55,70,8.869999885559082,لو نشاء جعلناه اجاجا فلولا تشكرون,6,6,tadabur_spk0435_S55_A70_d2b7d7c3_000086.wav
66,3,149,12.706000328063965,ان تبدوا خيرا او تخفوه او تعفوا عن سوء فان الله كان عفوا قديرا,14,14,tadabur_spk0066_S3_A149_0e1ddaff_000083.wav
127,35,21,8.706000328063965,اتبعوا من لا يسالكم اجرا وهم مهتدون,7,7,tadabur_spk0127_S35_A21_f5dd9ad6_000012.wav
197,14,89,6.703999996185303,وقل اني انا النذير المبين,5,5,tadabur_spk0197_S14_A89_1d4f592a_000082.wav
52,6,27,35.590999603271484,يا بني ادم لا يفتننكم الشيطان كما اخرج ابويكم من الجنة ينزع عنهما لباسهما ليريهما سواتهما انه يراكم هو وقبيله من حيث لا ترونهم انا جعلنا الشياطين اولياء للذين لا يؤمنون,31,31,tadabur_spk0052_S6_A27_f84f6067_000020.wav
177,18,95,6.668000221252441,وكلهم اتيه يوم القيامة فردا,5,5,tadabur_spk0177_S18_A95_8169b5ec_000083.wav
199,55,73,9.704000473022461,نحن جعلناها تذكرة ومتاعا للمقوين,5,5,tadabur_spk0199_S55_A73_67c242ad_000061.wav
66,27,22,10.1850004196167,ولما توجه تلقاء مدين قال عسى ربي ان يهديني سواء السبيل,11,11,tadabur_spk0066_S27_A22_0ac7c931_000017.wav
486,86,4,3.6649999618530273,والذي اخرج المرعى,3,3,tadabur_spk0486_S86_A4_fd962bfc_000117.wav
38,67,35,5.065999984741211,افنجعل المسلمين كالمجرمين,3,3,tadabur_spk0038_S67_A35_891a9f59_000053.wav
64,38,37,8.666999816894531,ومن يهد الله فما له من مضل اليس الله بعزيز ذي انتقام,12,12,tadabur_spk0064_S38_A37_f0072a7a_000022.wav
205,2,145,32.46200180053711,وما كان لنفس ان تموت الا باذن الله كتابا مؤجلا ومن يرد ثواب الدنيا نؤته منها ومن يرد ثواب الاخرة نؤته منها وسنجزي الشاكرين,24,24,tadabur_spk0205_S2_A145_4b9fd4e9_000123.wav
95,34,10,28.922000885009766,من كان يريد العزة فلله العزة جميعا اليه يصعد الكلم الطيب والعمل الصالح يرفعه والذين يمكرون السيئات لهم عذاب شديد ومكر اولئك هو يبور,24,24,tadabur_spk0095_S34_A10_9b3b2140_000072.wav
473,1,19,23.444000244140625,او كصيب من السماء فيه ظلمات ورعد وبرق يجعلون اصابعهم في اذانهم من الصواعق حذر الموت والله محيط بالكافرين,19,19,tadabur_spk0473_S1_A19_aad14bc9_000024.wav
18,40,39,29.197999954223633,ومن اياته انك ترى الارض خاشعة فاذا انزلنا عليها الماء اهتزت وربت ان الذي احياها لمحيي الموتى انه على كل شيء قدير,22,22,tadabur_spk0018_S40_A39_d81da95c_000029.wav
489,70,20,4.448999881744385,لتسلكوا منها سبلا فجاجا,4,4,tadabur_spk0489_S70_A20_ca70280d_000000.wav
116,98,2,5.122000217437744,واخرجت الارض اثقالها,3,3,tadabur_spk0116_S98_A2_a75b7b3a_000366.wav
27,36,20,5.90500020980835,وقالوا يا ويلنا هذا يوم الدين,6,6,tadabur_spk0027_S36_A20_ce7d6b2d_000011.wav
57,70,22,4.440999984741211,ومكروا مكرا كبارا,3,3,tadabur_spk0057_S70_A22_b71d0c1f_000164.wav
41,25,89,9.446000099182129,الا من اتى الله بقلب سليم,6,6,tadabur_spk0041_S25_A89_9b8f7528_000077.wav
4,14,33,12.244999885559082,قال لم اكن لاسجد لبشر خلقته من صلصال من حما مسنون,11,11,tadabur_spk0004_S14_A33_4d8b674d_000020.wav
66,47,27,24.69099998474121,لقد صدق الله رسوله الرؤيا بالحق لتدخلن المسجد الحرام ان شاء الله امنين محلقين رءوسكم ومقصرين لا تخافون فعلم ما لم تعلموا فجعل من دون ذلك فتحا قريبا,28,28,tadabur_spk0066_S47_A27_37d386eb_000061.wav
5,1,74,41.233001708984375,ثم قست قلوبكم من بعد ذلك فهي كالحجارة او اشد قسوة وان من الحجارة لما يتفجر منه الانهار وان منها لما يشقق فيخرج منه الماء وان منها لما يهبط من خشية الله وما الله بغافل عما تعملون,37,37,tadabur_spk0005_S1_A74_dc70eb9b_000038.wav
145,82,24,7.306000232696533,تعرف في وجوههم نضرة النعيم,5,5,tadabur_spk0145_S82_A24_a752d8ca_000166.wav
603,2,67,15.744999885559082,ما كان ابراهيم يهوديا ولا نصرانيا ولكن كان حنيفا مسلما وما كان من المشركين,14,14,tadabur_spk0603_S2_A67_3dfafb96_000000.wav
8,5,2,13.008999824523926,هو الذي خلقكم من طين ثم قضى اجلا واجل مسمى عنده ثم انتم تمترون,14,14,tadabur_spk0008_S5_A2_a6e0ef73_000001.wav
532,27,49,10.472000122070312,قل فاتوا بكتاب من عند الله هو اهدى منهما اتبعه ان كنتم صادقين,13,13,tadabur_spk0532_S27_A49_4ce13d4f_000449.wav
78,8,99,36.00600051879883,ومن الاعراب من يؤمن بالله واليوم الاخر ويتخذ ما ينفق قربات عند الله وصلوات الرسول الا انها قربة لهم سيدخلهم الله في رحمته ان الله غفور رحيم,27,27,tadabur_spk0078_S8_A99_bde71124_000075.wav
0,33,45,18.416000366210938,وكذب الذين من قبلهم وما بلغوا معشار ما اتيناهم فكذبوا رسلي فكيف كان نكير,14,14,tadabur_spk0000_S33_A45_0615578b_000039.wav
489,73,38,4.465000152587891,كل نفس بما كسبت رهينة,5,5,tadabur_spk0489_S73_A38_ca70280d_000000.wav
116,16,31,24.908000946044922,ولا تقتلوا اولادكم خشية املاق نحن نرزقهم واياكم ان قتلهم كان خطئا كبيرا,13,13,tadabur_spk0116_S16_A31_7ca3b939_000018.wav
28,41,42,14.324999809265137,انما السبيل على الذين يظلمون الناس ويبغون في الارض بغير الحق اولئك لهم عذاب اليم,15,15,tadabur_spk0028_S41_A42_7df12f5a_000462.wav
64,22,11,4.564000129699707,الذين يرثون الفردوس هم فيها خالدون,6,6,tadabur_spk0064_S22_A11_3962c0cf_000016.wav
93,75,27,11.762999534606934,ان هؤلاء يحبون العاجلة ويذرون وراءهم يوما ثقيلا,8,8,tadabur_spk0093_S75_A27_04f0e1ab_000333.wav
68,76,8,3.5820000171661377,فاذا النجوم طمست,3,3,tadabur_spk0068_S76_A8_684e67e1_000350.wav
180,74,9,3.2009999752044678,وجمع الشمس والقمر,3,3,tadabur_spk0180_S74_A9_948c90f9_000291.wav
86,5,138,33.987998962402344,وقالوا هذه انعام وحرث حجر لا يطعمها الا من نشاء بزعمهم وانعام حرمت ظهورها وانعام لا يذكرون اسم الله عليها افتراء عليه سيجزيهم بما كانوا يفترون,26,26,tadabur_spk0086_S5_A138_1ad28690_000125.wav
127,25,174,8.925000190734863,ان في ذلك لاية وما كان اكثرهم مؤمنين,8,8,tadabur_spk0127_S25_A174_d064180e_000084.wav
1,38,36,28.80699920654297,اليس الله بكاف عبده ويخوفونك بالذين من دونه ومن يضلل الله فما له من هاد,15,15,tadabur_spk0001_S38_A36_a7b1ebbb_000003.wav
0,13,52,21.617000579833984,هذا بلاغ للناس ولينذروا به وليعلموا انما هو اله واحد وليذكر اولو الالباب,13,13,tadabur_spk0000_S13_A52_a7ef910f_000039.wav
312,26,71,7.02400016784668,ويقولون متى هذا الوعد ان كنتم صادقين,7,7,tadabur_spk0312_S26_A71_12618c02_000004.wav
197,16,80,14.928000450134277,وقل رب ادخلني مدخل صدق واخرجني مخرج صدق واجعل لي من لدنك سلطانا نصيرا,14,14,tadabur_spk0197_S16_A80_b6f2ff85_000072.wav
22,8,123,24.156999588012695,يا ايها الذين امنوا قاتلوا الذين يلونكم من الكفار وليجدوا فيكم غلظة واعلموا ان الله مع المتقين,17,17,tadabur_spk0022_S8_A123_84837671_000020.wav
198,81,8,5.388000011444092,في اي صورة ما شاء ركبك,6,6,tadabur_spk0198_S81_A8_2441d219_000000.wav
486,34,16,7.531000137329102,ان يشا يذهبكم ويات بخلق جديد,6,6,tadabur_spk0486_S34_A16_f77d58a1_000017.wav
9,4,75,23.684999465942383,ما المسيح ابن مريم الا رسول قد خلت من قبله الرسل وامه صديقة كانا ياكلان الطعام انظر كيف نبين لهم الايات ثم انظر انى يؤفكون,25,25,tadabur_spk0009_S4_A75_94b5586e_000027.wav
427,108,4,3.825000047683716,ولا انا عابد ما عبدتم,5,5,tadabur_spk0427_S108_A4_39b9cdd6_000080.wav
691,1,263,14.784000396728516,قول معروف ومغفرة خير من صدقة يتبعها اذى والله غني حليم,11,11,tadabur_spk0691_S1_A263_bb43b6de_000163.wav
9,17,32,10.652000427246094,واضرب لهم مثلا رجلين جعلنا لاحدهما جنتين من اعناب وحففناهما بنخل وجعلنا بينهما زرعا,14,14,tadabur_spk0009_S17_A32_4810ebff_000021.wav
218,1,209,13.053000450134277,فان زللتم من بعد ما جاءتكم البينات فاعلموا ان الله عزيز حكيم,12,12,tadabur_spk0218_S1_A209_839d23be_000198.wav
52,1,120,27.47800064086914,ولن ترضى عنك اليهود ولا النصارى حتى تتبع ملتهم قل ان هدى الله هو الهدى ولئن اتبعت اهواءهم بعد الذي جاءك من العلم ما لك من الله من ولي ولا نصير,31,31,tadabur_spk0052_S1_A120_e048df89_000085.wav
271,72,8,8.994999885559082,واذكر اسم ربك وتبتل اليه تبتيلا,6,6,tadabur_spk0271_S72_A8_38906e54_000005.wav
65,29,17,5.4019999504089355,فسبحان الله حين تمسون وحين تصبحون,6,6,tadabur_spk0065_S29_A17_5f9ff50d_000037.wav
68,8,44,17.538000106811523,لا يستاذنك الذين يؤمنون بالله واليوم الاخر ان يجاهدوا باموالهم وانفسهم والله عليم بالمتقين,14,14,tadabur_spk0068_S8_A44_18aaf3d2_000054.wav
157,1,141,15.51099967956543,تلك امة قد خلت لها ما كسبت ولكم ما كسبتم ولا تسالون عما كانوا يعملون,15,15,tadabur_spk0157_S1_A141_d94a5341_000078.wav
20,9,56,5.341000080108643,هو يحيي ويميت واليه ترجعون,5,5,tadabur_spk0020_S9_A56_868827ab_000033.wav
26,32,30,32.316001892089844,يا نساء النبي من يات منكن بفاحشة مبينة يضاعف لها العذاب ضعفين وكان ذلك على الله يسيرا,17,17,tadabur_spk0026_S32_A30_d58bc108_000021.wav
662,24,26,13.46399974822998,الملك يومئذ الحق للرحمن وكان يوما على الكافرين عسيرا,9,9,tadabur_spk0662_S24_A26_d78e3158_000012.wav
518,37,23,14.980999946594238,ان هذا اخي له تسع وتسعون نعجة ولي نعجة واحدة فقال اكفلنيها وعزني في الخطاب,15,15,tadabur_spk0518_S37_A23_cb5c02d3_000064.wav
177,37,38,5.343999862670898,واخرين مقرنين في الاصفاد,4,4,tadabur_spk0177_S37_A38_523198fe_000031.wav
532,44,2,6.072000026702881,تنزيل الكتاب من الله العزيز الحكيم,6,6,tadabur_spk0532_S44_A2_e1c591d5_000287.wav
152,55,67,3.562999963760376,بل نحن محرومون,3,3,tadabur_spk0152_S55_A67_5f325f4f_000051.wav
180,44,12,10.567999839782715,الله الذي سخر لكم البحر لتجري الفلك فيه بامره ولتبتغوا من فضله ولعلكم تشكرون,14,14,tadabur_spk0180_S44_A12_303e135a_000007.wav
117,21,32,15.26200008392334,ذلك ومن يعظم شعائر الله فانها من تقوى القلوب,9,9,tadabur_spk0117_S21_A32_c5775411_000005.wav
86,1,80,25.839000701904297,وقالوا لن تمسنا النار الا اياما معدودة قل اتخذتم عند الله عهدا فلن يخلف الله عهده ام تقولون على الله ما لا تعلمون,23,23,tadabur_spk0086_S1_A80_d9967a78_000072.wav
481,52,44,3.7639999389648438,وانه هو امات واحيا,4,4,tadabur_spk0481_S52_A44_979f650c_000023.wav
62,18,49,20.761999130249023,فلما اعتزلهم وما يعبدون من دون الله وهبنا له اسحاق ويعقوب وكلا جعلنا نبيا,14,14,tadabur_spk0062_S18_A49_835761ca_000036.wav
120,1,130,34.29399871826172,ومن يرغب عن ملة ابراهيم الا من سفه نفسه ولقد اصطفيناه في الدنيا وانه في الاخرة لمن الصالحين,18,18,tadabur_spk0120_S1_A130_f2ab20bb_000083.wav
192,1,135,11.619999885559082,وقالوا كونوا هودا او نصارى تهتدوا قل بل ملة ابراهيم حنيفا وما كان من المشركين,15,15,tadabur_spk0192_S1_A135_e3e76d62_000144.wav
425,79,2,4.263999938964844,ان جاءه الاعمى,3,3,tadabur_spk0425_S79_A2_a8e66998_000000.wav
64,4,60,28.283000946044922,قل هل انبئكم بشر من ذلك مثوبة عند الله من لعنه الله وغضب عليه وجعل منهم القردة والخنازير وعبد الطاغوت اولئك شر مكانا واضل عن سواء السبيل,27,27,tadabur_spk0064_S4_A60_a879c6c2_000001.wav
65,8,129,17.55500030517578,فان تولوا فقل حسبي الله لا اله الا هو عليه توكلت وهو رب العرش العظيم,15,15,tadabur_spk0065_S8_A129_227b83aa_000006.wav
16,3,126,11.887999534606934,ولله ما في السماوات وما في الارض وكان الله بكل شيء محيطا,12,12,tadabur_spk0016_S3_A126_82c05343_000015.wav
725,4,57,37.51599884033203,يا ايها الذين امنوا لا تتخذوا الذين اتخذوا دينكم هزوا ولعبا من الذين اوتوا الكتاب من قبلكم والكفار اولياء واتقوا الله ان كنتم مؤمنين,24,24,tadabur_spk0725_S4_A57_98a7338e_000000.wav
38,7,5,11.923999786376953,كما اخرجك ربك من بيتك بالحق وان فريقا من المؤمنين لكارهون,11,11,tadabur_spk0038_S7_A5_a3caf708_000003.wav
75,72,10,7.486999988555908,واصبر على ما يقولون واهجرهم هجرا جميلا,7,7,tadabur_spk0075_S72_A10_b7919d60_000188.wav
75,13,33,13.99899959564209,وسخر لكم الشمس والقمر دائبين وسخر لكم الليل والنهار,9,9,tadabur_spk0075_S13_A33_29f0b839_000017.wav
75,11,24,27.781999588012695,ولقد همت به وهم بها لولا ان راى برهان ربه كذلك لنصرف عنه السوء والفحشاء انه من عبادنا المخلصين,19,19,tadabur_spk0075_S11_A24_ab4e4387_000011.wav
12,94,2,3.3420000076293945,وطور سينين,2,2,tadabur_spk0012_S94_A2_7560c98a_000327.wav
177,14,37,4.74399995803833,قال فانك من المنظرين,4,4,tadabur_spk0177_S14_A37_06c4ded4_000034.wav
4,1,37,15.91100025177002,فتلقى ادم من ربه كلمات فتاب عليه انه هو التواب الرحيم,11,11,tadabur_spk0004_S1_A37_585eb002_000029.wav
139,25,79,4.803999900817871,والذي هو يطعمني ويسقين,4,4,tadabur_spk0139_S25_A79_4cd827cb_000055.wav
131,11,30,15.04699993133545,وقال نسوة في المدينة امرات العزيز تراود فتاها عن نفسه قد شغفها حبا انا لنراها في ضلال مبين,18,18,tadabur_spk0131_S11_A30_4686d742_000016.wav
628,44,7,11.942000389099121,ويل لكل افاك اثيم,4,4,tadabur_spk0628_S44_A7_ad8b1afd_000000.wav
43,39,68,12.628999710083008,هو الذي يحيي ويميت فاذا قضى امرا فانما يقول له كن فيكون,12,12,tadabur_spk0043_S39_A68_a9a2d313_000045.wav
95,70,18,5.76200008392334,ثم يعيدكم فيها ويخرجكم اخراجا,5,5,tadabur_spk0095_S70_A18_bb53ccd8_000094.wav
100,112,4,14.98900032043457,ومن شر النفاثات في العقد,5,5,tadabur_spk0100_S112_A4_640ad340_000401.wav
736,1,235,46.65999984741211,ولا جناح عليكم فيما عرضتم به من خطبة النساء او اكننتم في انفسكم علم الله انكم ستذكرونهن ولكن لا تواعدوهن سرا الا ان تقولوا قولا معروفا ولا تعزموا عقدة النكاح حتى يبلغ الكتاب اجله واعلموا ان الله يعلم ما في انفسكم فاحذروه واعلموا ان الله غفور حليم,47,47,tadabur_spk0736_S1_A235_5f10e3d7_000000.wav
36,89,19,7.526000022888184,والذين كفروا باياتنا هم اصحاب المشامة,6,6,tadabur_spk0036_S89_A19_a2d80303_000294.wav
22,29,10,18.839000701904297,ثم كان عاقبة الذين اساءوا السواى ان كذبوا بايات الله وكانوا بها يستهزئون,13,13,tadabur_spk0022_S29_A10_01124244_000030.wav
717,86,13,5.146999835968018,ثم لا يموت فيها ولا يحيى,6,6,tadabur_spk0717_S86_A13_c19b0b1c_000000.wav
119,35,23,15.322999954223633,ااتخذ من دونه الهة ان يردن الرحمن بضر لا تغن عني شفاعتهم شيئا ولا ينقذون,15,15,tadabur_spk0119_S35_A23_4b61066e_000003.wav
22,71,22,13.381999969482422,قل اني لن يجيرني من الله احد ولن اجد من دونه ملتحدا,12,12,tadabur_spk0022_S71_A22_910d5bf4_000202.wav
385,36,110,4.328000068664551,كذلك نجزي المحسنين,3,3,tadabur_spk0385_S36_A110_cddcab46_000000.wav
485,112,4,5.646999835968018,ومن شر النفاثات في العقد,5,5,tadabur_spk0485_S112_A4_f652915a_000253.wav
26,6,30,22.704999923706055,فريقا هدى وفريقا حق عليهم الضلالة انهم اتخذوا الشياطين اولياء من دون الله ويحسبون انهم مهتدون,16,16,tadabur_spk0026_S6_A30_fc3d9cc5_000019.wav
31,72,9,12.545000076293945,رب المشرق والمغرب لا اله الا هو فاتخذه وكيلا,9,9,tadabur_spk0031_S72_A9_424438f9_000210.wav
0,79,10,3.2209999561309814,فانت عنه تلهى,3,3,tadabur_spk0000_S79_A10_f13f2fe7_000075.wav
138,59,1,47.05500030517578,يا ايها الذين امنوا لا تتخذوا عدوي وعدوكم اولياء تلقون اليهم بالمودة وقد كفروا بما جاءكم من الحق يخرجون الرسول واياكم ان تؤمنوا بالله ربكم ان كنتم خرجتم جهادا في سبيلي وابتغاء مرضاتي تسرون اليهم بالمودة وانا اعلم بما اخفيتم وما اعلنتم ومن يفعله منكم فقد ضل سواء السبيل,49,49,tadabur_spk0138_S59_A1_1e22b1fc_000038.wav
466,70,8,4.9019999504089355,ثم اني دعوتهم جهارا,4,4,tadabur_spk0466_S70_A8_09e5e24e_000006.wav
131,11,97,8.984000205993652,قالوا يا ابانا استغفر لنا ذنوبنا انا كنا خاطئين,9,9,tadabur_spk0131_S11_A97_4686d742_000048.wav
28,22,83,9.644000053405762,لقد وعدنا نحن واباؤنا هذا من قبل ان هذا الا اساطير الاولين,12,12,tadabur_spk0028_S22_A83_7df12f5a_000267.wav
575,1,178,36.720001220703125,يا ايها الذين امنوا كتب عليكم القصاص في القتلى الحر بالحر والعبد بالعبد والانثى بالانثى فمن عفي له من اخيه شيء فاتباع بالمعروف واداء اليه باحسان ذلك تخفيف من ربكم ورحمة فمن اعتدى بعد ذلك فله عذاب اليم,38,38,tadabur_spk0575_S1_A178_7deda35b_000096.wav
17,55,66,4.460999965667725,انا لمغرمون,2,2,tadabur_spk0017_S55_A66_37f15330_000134.wav
108,72,15,19.3439998626709,انا ارسلنا اليكم رسولا شاهدا عليكم كما ارسلنا الى فرعون رسولا,11,11,tadabur_spk0108_S72_A15_bd0e6881_000224.wav
38,21,55,12.12600040435791,ولا يزال الذين كفروا في مرية منه حتى تاتيهم الساعة بغتة او ياتيهم عذاب يوم عقيم,16,16,tadabur_spk0038_S21_A55_2b88bbf9_000130.wav
66,25,118,10.187000274658203,فافتح بيني وبينهم فتحا ونجني ومن معي من المؤمنين,9,9,tadabur_spk0066_S25_A118_668185ff_000076.wav
100,3,74,18.992000579833984,فليقاتل في سبيل الله الذين يشرون الحياة الدنيا بالاخرة ومن يقاتل في سبيل الله فيقتل او يغلب فسوف نؤتيه اجرا عظيما,21,21,tadabur_spk0100_S3_A74_71bd0363_000032.wav
2,42,89,7.863999843597412,فاصفح عنهم وقل سلام فسوف يعلمون,6,6,tadabur_spk0002_S42_A89_02021f4b_000004.wav
24,10,89,19.486000061035156,ويا قوم لا يجرمنكم شقاقي ان يصيبكم مثل ما اصاب قوم نوح او قوم هود او قوم صالح وما قوم لوط منكم ببعيد,23,23,tadabur_spk0024_S10_A89_ae86966b_000033.wav
100,19,67,4.8429999351501465,فاوجس في نفسه خيفة موسى,5,5,tadabur_spk0100_S19_A67_cc0d23a1_000048.wav
9,17,70,5.982999801635742,قال فان اتبعتني فلا تسالني عن شيء حتى احدث لك منه ذكرا,12,12,tadabur_spk0009_S17_A70_e693b170_000052.wav
485,46,8,6.877999782562256,والذين كفروا فتعسا لهم واضل اعمالهم,6,6,tadabur_spk0485_S46_A8_f652915a_000000.wav
104,51,18,14.244999885559082,فاكهين بما اتاهم ربهم ووقاهم ربهم عذاب الجحيم,8,8,tadabur_spk0104_S51_A18_47c295cc_000014.wav
489,73,48,6.0320000648498535,فما تنفعهم شفاعة الشافعين,4,4,tadabur_spk0489_S73_A48_ca70280d_000000.wav
66,24,12,12.072999954223633,اذا راتهم من مكان بعيد سمعوا لها تغيظا وزفيرا,9,9,tadabur_spk0066_S24_A12_2af6aacf_000006.wav
33,32,54,14.972000122070312,ان تبدوا شيئا او تخفوه فان الله كان بكل شيء عليما,11,11,tadabur_spk0033_S32_A54_059740f7_000042.wav
87,3,80,11.38599967956543,من يطع الرسول فقد اطاع الله ومن تولى فما ارسلناك عليهم حفيظا,12,12,tadabur_spk0087_S3_A80_4b3e299d_000038.wav
75,73,43,6.021999835968018,قالوا لم نك من المصلين,5,5,tadabur_spk0075_S73_A43_afe2863c_000220.wav
66,1,242,9.404999732971191,كذلك يبين الله لكم اياته لعلكم تعقلون,7,7,tadabur_spk0066_S1_A242_dedc9427_000162.wav
75,24,15,15.793000221252441,قل اذلك خير ام جنة الخلد التي وعد المتقون كانت لهم جزاء ومصيرا,13,13,tadabur_spk0075_S24_A15_5dd10083_000011.wav
26,51,1,3.440999984741211,والطور,1,1,tadabur_spk26_S51_A1_0fad7043_000047.wav
52,3,88,20.48699951171875,فما لكم في المنافقين فئتين والله اركسهم بما كسبوا اتريدون ان تهدوا من اضل الله ومن يضلل الله فلن تجد له سبيلا,22,22,tadabur_spk0052_S3_A88_29522958_000068.wav
26,25,90,6.723999977111816,وازلفت الجنة للمتقين,3,3,tadabur_spk0026_S25_A90_fd2e0427_000084.wav
